,Horizontal_avg,Vertical_avg,Horizontal_var,Vertical_var,Horizontal_min,Vertical_min,Horizontal_max,Vertical_max,Horizontal_kurt,Vertical_kurt,Horizontal_skew,Vertical_skew,Horizontal_f1,Vertical_f1,Horizontal_f2,Vertical_f2,Horizontal_f3,Vertical_f3,Horizontal_f5,Vertical_f5
13,0.41704291105270386,0.4222175180912018,0.0989665687084198,0.10193932056427002,4.769999941345304e-05,1.1900000572495628e-05,2.3107051849365234,2.1670103073120117,0.22809159755706787,0.23655736446380615,0.22517156600952148,0.23503683507442474,0.41704291105270386,0.4222175180912018,0.09896958619356155,0.10194243490695953,1.0193977355957031,0.9884088635444641,0.20723608136177063,0.21241141855716705
14,0.41365835070610046,0.4184509813785553,0.10047273337841034,0.10000626742839813,2.3800001144991256e-05,2.3800001144991256e-05,2.2768020629882812,2.3595094680786133,0.2284078449010849,0.229572132229805,0.22716547548770905,0.22482389211654663,0.41365835070610046,0.4184509813785553,0.10047580301761627,0.10000932216644287,1.0343272686004639,0.9725653529167175,0.20563775300979614,0.21043144166469574
15,0.41435545682907104,0.41527706384658813,0.09945942461490631,0.09661661088466644,0.0,4.769999941345304e-05,2.6303887367248535,2.1016359329223633,0.2273194044828415,0.22079797089099884,0.22639745473861694,0.21266257762908936,0.41435545682907104,0.41527706384658813,0.09946245700120926,0.09661956131458282,1.0375535488128662,0.9593955278396606,0.2069474458694458,0.20786996185779572
16,0.4187113046646118,0.41801828145980835,0.10160701721906662,0.09923296421766281,1.1900000572495628e-05,1.1900000572495628e-05,2.1605610847473145,2.5133132934570312,0.23428107798099518,0.22837992012500763,0.23412267863750458,0.22414684295654297,0.4187113046646118,0.41801828145980835,0.10161011666059494,0.09923598915338516,1.0263110399246216,0.9882844686508179,0.20952995121479034,0.20883531868457794
17,0.41546839475631714,0.4105985164642334,0.0993330106139183,0.0945940688252449,4.769999941345304e-05,1.1900000572495628e-05,2.1458864212036133,2.221405506134033,0.22745691239833832,0.21394051611423492,0.2246514856815338,0.20457564294338226,0.41546839475631714,0.4105985164642334,0.09933604300022125,0.09459695219993591,1.0199790000915527,0.9692041873931885,0.2089589536190033,0.2040872871875763
18,0.41951611638069153,0.422076553106308,0.10201344639062881,0.10109249502420425,0.0,2.3800001144991256e-05,2.064049243927002,2.2887706756591797,0.23557217419147491,0.23467452824115753,0.23616892099380493,0.23183944821357727,0.41951611638069153,0.422076553106308,0.10201656073331833,0.10109557956457138,1.0236632823944092,0.9792606234550476,0.20911917090415955,0.21168160438537598
19,0.41720953583717346,0.41795381903648376,0.0997023656964302,0.09958508610725403,1.1900000572495628e-05,1.1900000572495628e-05,2.305173873901367,2.2841572761535645,0.2296977937221527,0.2291068434715271,0.22837115824222565,0.2253204733133316,0.41720953583717346,0.41795381903648376,0.09970540553331375,0.09958812594413757,1.0255587100982666,0.9937955737113953,0.20841850340366364,0.20916253328323364
20,0.42107972502708435,0.4186970889568329,0.10233041644096375,0.10018967092037201,1.1900000572495628e-05,5.9600002714432776e-05,2.7492880821228027,2.316117286682129,0.2377578169107437,0.23117925226688385,0.23984158039093018,0.22917798161506653,0.42107972502708435,0.4186970889568329,0.10233353823423386,0.10019272565841675,1.0334457159042358,1.0068851709365845,0.2111375778913498,0.20875443518161774
21,0.42459189891815186,0.42336562275886536,0.10581337660551071,0.1007019653916359,0.0,0.0,2.6697874069213867,2.011442184448242,0.24830295145511627,0.2340671718120575,0.25768378376960754,0.2294650375843048,0.42459189891815186,0.42336562275886536,0.10581660270690918,0.10070503503084183,1.0742055177688599,0.9475916028022766,0.21260415017604828,0.21137629449367523
22,0.4315200448036194,0.4220685064792633,0.1082155779004097,0.10192692279815674,1.1900000572495628e-05,1.1900000572495628e-05,2.2626399993896484,2.2701263427734375,0.2565237283706665,0.2369765341281891,0.2636403441429138,0.23613996803760529,0.4315200448036194,0.4220685064792633,0.10821887850761414,0.10193003714084625,1.013533115386963,1.0057296752929688,0.2181493639945984,0.20869781076908112
23,0.4366168975830078,0.4171690344810486,0.10825478285551071,0.09852422773838043,1.1900000572495628e-05,2.3800001144991256e-05,2.2722482681274414,2.1854281425476074,0.2601998448371887,0.22671562433242798,0.2667396664619446,0.22223849594593048,0.4366168975830078,0.4171690344810486,0.10825808346271515,0.09852723777294159,0.9873988628387451,0.9963147640228271,0.22328102588653564,0.20383164286613464
24,0.43863192200660706,0.4217108488082886,0.11012761294841766,0.10081226378679276,1.1900000572495628e-05,1.1900000572495628e-05,2.3172616958618164,2.1197080612182617,0.2662656903266907,0.23375600576400757,0.2770991027355194,0.23082321882247925,0.43863192200660706,0.4217108488082886,0.11013097316026688,0.10081534087657928,1.0113065242767334,0.9753429889678955,0.2236289232969284,0.20670919120311737
25,0.4367735981941223,0.4240920841693878,0.11016671359539032,0.10332628339529037,0.0,3.5799999750452116e-05,2.383708953857422,2.1337509155273438,0.26422157883644104,0.24105413258075714,0.27315929532051086,0.2416297197341919,0.4367735981941223,0.4240920841693878,0.11017007380723953,0.10332943499088287,0.9993852972984314,1.003172755241394,0.2216021865606308,0.20892246067523956
26,0.4429700970649719,0.4204300045967102,0.11178366839885712,0.09942779690027237,3.5799999750452116e-05,0.0,2.5408506393432617,2.298462390899658,0.27269405126571655,0.23002441227436066,0.28443291783332825,0.22497054934501648,0.4429700970649719,0.4204300045967102,0.11178708076477051,0.09943082928657532,0.9959822297096252,0.9665119647979736,0.22726666927337646,0.20472675561904907
27,0.43962669372558594,0.4246438443660736,0.11283165216445923,0.10387662053108215,1.1900000572495628e-05,2.3800001144991256e-05,2.3646950721740723,2.1865487098693848,0.2723163068294525,0.24268363416194916,0.28584572672843933,0.24462440609931946,0.43962669372558594,0.4246438443660736,0.11283509433269501,0.10387978702783585,1.0167526006698608,1.0089424848556519,0.22362582385540009,0.2086394727230072
28,0.43040966987609863,0.4238470792770386,0.10627561807632446,0.1024497002363205,1.1900000572495628e-05,2.3800001144991256e-05,2.325296401977539,2.369570732116699,0.25203078985214233,0.23879538476467133,0.25753501057624817,0.238063246011734,0.43040966987609863,0.4238470792770386,0.10627885907888412,0.1024528294801712,1.0122298002243042,0.9875311851501465,0.21685665845870972,0.2102951854467392
29,0.4208120107650757,0.4214770197868347,0.10289383679628372,0.10190554708242416,2.3800001144991256e-05,4.769999941345304e-05,2.4406909942626953,2.234792709350586,0.23865428566932678,0.2364678680896759,0.2410784363746643,0.23617352545261383,0.4208120107650757,0.4214770197868347,0.10289697349071503,0.10190865397453308,1.0373854637145996,1.0065038204193115,0.2102399319410324,0.21090590953826904
30,0.4027674198150635,0.4165358245372772,0.09540079534053802,0.0978778675198555,1.1900000572495628e-05,1.1900000572495628e-05,2.1579623222351074,2.177298069000244,0.21141690015792847,0.22411935031414032,0.20558424293994904,0.21714089810848236,0.4027674198150635,0.4165358245372772,0.09540370851755142,0.09788085520267487,1.0454645156860352,0.9647136926651001,0.1979994773864746,0.21176736056804657
31,0.4077553451061249,0.4161190390586853,0.09610449522733688,0.09699070453643799,0.0,0.0,2.100062370300293,2.4481892585754395,0.2160424292087555,0.22294066846370697,0.21034052968025208,0.21685245633125305,0.4077553451061249,0.4161190390586853,0.09610743075609207,0.09699366241693497,1.0299789905548096,0.9867954850196838,0.2018088549375534,0.21017137169837952
32,0.40571191906929016,0.4095030128955841,0.09527386724948883,0.09691955894231796,1.1900000572495628e-05,1.1900000572495628e-05,2.1745920181274414,2.125883102416992,0.21293064951896667,0.21785785257816315,0.2061488777399063,0.21082474291324615,0.40571191906929016,0.4095030128955841,0.09527677297592163,0.09692251682281494,1.026578664779663,0.9982532262802124,0.2019137740135193,0.2057042121887207
33,0.3978140652179718,0.40552541613578796,0.09151040762662888,0.09429048001766205,2.3800001144991256e-05,0.0,2.163052558898926,2.4737954139709473,0.200277179479599,0.2102024108171463,0.18962083756923676,0.2015141397714615,0.3978140652179718,0.40552541613578796,0.09151320159435272,0.09429335594177246,1.0154480934143066,0.9947277307510376,0.19699813425540924,0.20470885932445526
34,0.3971870541572571,0.4051817059516907,0.09093903750181198,0.09415347874164581,2.3800001144991256e-05,1.1900000572495628e-05,2.189147472381592,2.3268699645996094,0.19928672909736633,0.21035470068454742,0.18886825442314148,0.20248733460903168,0.3971870541572571,0.4051817059516907,0.09094180911779404,0.09415635466575623,1.030829906463623,1.0171773433685303,0.19661517441272736,0.20460958778858185
35,0.3900882303714752,0.4042201042175293,0.0880109965801239,0.09327840059995651,2.3800001144991256e-05,2.3800001144991256e-05,1.9746184349060059,2.2286176681518555,0.18884535133838654,0.20749662816524506,0.17533963918685913,0.19780676066875458,0.3900882303714752,0.4042201042175293,0.08801368623971939,0.09328124672174454,1.0145262479782104,0.994625449180603,0.19157487154006958,0.20570455491542816
36,0.3893243968486786,0.40188631415367126,0.08873026818037033,0.09319335222244263,1.1900000572495628e-05,3.5799999750452116e-05,2.1103382110595703,2.3192286491394043,0.1902923583984375,0.20645906031131744,0.1787702590227127,0.19811567664146423,0.3893243968486786,0.40188631415367126,0.08873297274112701,0.09319619834423065,1.0460392236709595,1.0260388851165771,0.1915712207555771,0.20413312315940857
37,0.38523730635643005,0.40353667736053467,0.08506882190704346,0.09203611314296722,2.3800001144991256e-05,5.9600002714432776e-05,2.2388339042663574,2.1202564239501953,0.1810336709022522,0.20427340269088745,0.1661878079175949,0.19227246940135956,0.38523730635643005,0.40353667736053467,0.08507141470909119,0.09203892201185226,1.029587984085083,0.9720942378044128,0.188150092959404,0.20644879341125488
38,0.3855186402797699,0.40016260743141174,0.08689898997545242,0.08990277349948883,1.1900000572495628e-05,5.9600002714432776e-05,2.1630406379699707,2.0719170570373535,0.18436630070209503,0.19801387190818787,0.171048104763031,0.18384526669979095,0.3855186402797699,0.40016260743141174,0.08690164238214493,0.0899055153131485,1.0370073318481445,0.9648846387863159,0.18916632235050201,0.20380933582782745
39,0.38288748264312744,0.3888007402420044,0.08414629101753235,0.08541712909936905,0.0,2.3800001144991256e-05,2.0702600479125977,2.4528026580810547,0.17808619141578674,0.18244343996047974,0.16304022073745728,0.16532422602176666,0.38288748264312744,0.3888007402420044,0.08414886146783829,0.08541973680257797,1.0364413261413574,0.9630222916603088,0.1899777203798294,0.1958901584148407
40,0.39831894636154175,0.4082641303539276,0.09076729416847229,0.0949697494506836,2.3800001144991256e-05,0.0,2.080857753753662,2.232670783996582,0.19964462518692017,0.21365885436534882,0.18929748237133026,0.2056404948234558,0.39831894636154175,0.4082641303539276,0.09077006578445435,0.0949726477265358,1.0234031677246094,1.0008478164672852,0.1967037320137024,0.2066492736339569
41,0.39343011379241943,0.4091853201389313,0.08962147682905197,0.09534159302711487,0.0,3.5799999750452116e-05,2.1166205406188965,2.077662944793701,0.19385938346385956,0.21414543688297272,0.18167603015899658,0.20478683710098267,0.39343011379241943,0.4091853201389313,0.08962421119213104,0.09534450620412827,1.0131222009658813,0.9713990688323975,0.19285278022289276,0.2086070030927658
42,0.39657509326934814,0.4067958891391754,0.08983045816421509,0.09405596554279327,1.1900000572495628e-05,2.3800001144991256e-05,2.546858787536621,2.1179676055908203,0.19683247804641724,0.21055752038955688,0.18624916672706604,0.20109303295612335,0.39657509326934814,0.4067958891391754,0.08983319997787476,0.09405883401632309,1.0246813297271729,0.986465573310852,0.1957636922597885,0.2059859335422516
43,0.38952693343162537,0.4028421640396118,0.08662431687116623,0.09251503646373749,0.0,2.3800001144991256e-05,2.0858168601989746,2.0713329315185547,0.18618731200695038,0.2055995762348175,0.1717558652162552,0.19615386426448822,0.38952693343162537,0.4028421640396118,0.08662696182727814,0.09251786023378372,1.0141942501068115,1.0099313259124756,0.19149130582809448,0.20480579137802124
44,0.38443100452423096,0.4038911759853363,0.0864223837852478,0.09263871610164642,2.3800001144991256e-05,0.0,2.0579099655151367,2.1564841270446777,0.18287673592567444,0.20586246252059937,0.16921867430210114,0.19481977820396423,0.38443100452423096,0.4038911759853363,0.08642502129077911,0.09264153987169266,1.0387892723083496,0.9834591150283813,0.18747097253799438,0.20693086087703705
45,0.3799368739128113,0.4010677635669708,0.08417198807001114,0.09062214940786362,0.0,1.1900000572495628e-05,2.144157886505127,2.116119861602783,0.17596551775932312,0.20048508048057556,0.16043834388256073,0.1881026327610016,0.3799368739128113,0.4010677635669708,0.08417455852031708,0.09062491357326508,1.0311387777328491,0.9873607754707336,0.18482856452465057,0.20595945417881012
46,0.37522804737091064,0.39556223154067993,0.0815584808588028,0.08818959444761276,2.3800001144991256e-05,0.0,1.9466400146484375,2.129650115966797,0.1686682254076004,0.19206686317920685,0.15142996609210968,0.1772707849740982,0.37522804737091064,0.39556223154067993,0.08156096935272217,0.08819228410720825,1.0316599607467651,0.9744730591773987,0.18266521394252777,0.2029981017112732
47,0.3906856179237366,0.40058109164237976,0.08753155171871185,0.09224304556846619,0.0,0.0,2.124929428100586,2.0850062370300293,0.1890244334936142,0.2031852751970291,0.17641620337963104,0.19256260991096497,0.3906856179237366,0.40058109164237976,0.08753422647714615,0.09224586188793182,1.0348842144012451,1.0013601779937744,0.19289927184581757,0.20279629528522491
48,0.3862522542476654,0.4002242088317871,0.0859781876206398,0.09193892031908035,3.5799999750452116e-05,0.0,2.1590352058410645,2.2316575050354004,0.18296180665493011,0.2027290016412735,0.1684306263923645,0.1922275573015213,0.3862522542476654,0.4002242088317871,0.08598081022500992,0.0919417291879654,1.0197174549102783,1.0127099752426147,0.18969513475894928,0.2036663442850113
49,0.384910523891449,0.3940345048904419,0.08645488321781158,0.08928880840539932,2.3800001144991256e-05,2.3800001144991256e-05,1.953446865081787,2.4210095405578613,0.18324831128120422,0.19365590810775757,0.1695510596036911,0.18077540397644043,0.384910523891449,0.3940345048904419,0.0864575207233429,0.0892915353178978,1.038133978843689,1.00932776927948,0.19019964337348938,0.19932471215724945
50,0.3800513744354248,0.3964323103427887,0.0823071151971817,0.08895861357450485,1.1900000572495628e-05,1.1900000572495628e-05,2.080702781677246,1.9854545593261719,0.1724223494529724,0.1940731257200241,0.15460041165351868,0.1794547140598297,0.3800513744354248,0.3964323103427887,0.08230962604284286,0.08896132558584213,1.003074049949646,0.9788832068443298,0.18601666390895844,0.2023981511592865
51,0.375408411026001,0.39154884219169617,0.08273692429065704,0.08787070214748383,0.0,4.769999941345304e-05,1.9311189651489258,2.1617770195007324,0.1705297827720642,0.18893678486347198,0.15382535755634308,0.17412681877613068,0.375408411026001,0.39154884219169617,0.0827394500374794,0.08787338435649872,1.027069330215454,0.9863168597221375,0.1837545931339264,0.19989487528800964
52,0.39229103922843933,0.40906599164009094,0.08963274955749512,0.09619224071502686,2.3800001144991256e-05,1.1900000572495628e-05,2.0336270332336426,2.159249782562256,0.19372960925102234,0.2165387123823166,0.18248671293258667,0.21034906804561615,0.39229103922843933,0.40906599164009094,0.08963548392057419,0.09619517624378204,1.038713812828064,1.0069217681884766,0.19203974306583405,0.20881502330303192
53,0.38649603724479675,0.40284010767936707,0.08506366610527039,0.09280653297901154,1.1900000572495628e-05,0.0,2.2856712341308594,2.0223021507263184,0.18135423958301544,0.20622339844703674,0.16576853394508362,0.196726992726326,0.38649603724479675,0.40284010767936707,0.08506625890731812,0.09280936419963837,1.007270336151123,1.0148299932479858,0.18924814462661743,0.20558981597423553
54,0.388645201921463,0.40653857588768005,0.08658808469772339,0.09387821704149246,1.1900000572495628e-05,1.1900000572495628e-05,2.122950553894043,2.087080478668213,0.18531768023967743,0.20972932875156403,0.1704661250114441,0.19898231327533722,0.388645201921463,0.40653857588768005,0.0865907296538353,0.09388108551502228,1.0070749521255493,0.9749740958213806,0.18994897603988647,0.20784316956996918
55,0.38668113946914673,0.3977699279785156,0.08571740984916687,0.09009246528148651,1.1900000572495628e-05,0.0,2.242600917816162,2.100956439971924,0.18272331357002258,0.19780156016349792,0.1677909642457962,0.1861548274755478,0.38668113946914673,0.3977699279785156,0.08572002500295639,0.09009521454572678,1.0149174928665161,1.0116667747497559,0.1906074434518814,0.2016959935426712
56,0.38128888607025146,0.3963267207145691,0.0838252454996109,0.08937302231788635,0.0,0.0,2.22623348236084,1.886439323425293,0.17597761750221252,0.19455622136592865,0.15988484025001526,0.18001919984817505,0.38128888607025146,0.3963267207145691,0.08382780104875565,0.08937574923038483,1.0160777568817139,0.9746764302253723,0.18695871531963348,0.20199590921401978
57,0.3766474425792694,0.39866867661476135,0.081536665558815,0.08924687653779984,0.0,2.3800001144991256e-05,2.1755456924438477,2.021658420562744,0.16919298470020294,0.1957729607820511,0.1513797789812088,0.18127422034740448,0.3766474425792694,0.39866867661476135,0.08153915405273438,0.08924960345029831,1.0149344205856323,0.9628013372421265,0.1829739212989807,0.204995259642601
58,0.3758092522621155,0.39002272486686707,0.08159606158733368,0.08555017411708832,2.3800001144991256e-05,0.0,2.5043845176696777,2.3517608642578125,0.16873213648796082,0.18430818617343903,0.15106071531772614,0.1687520444393158,0.3758092522621155,0.39002272486686707,0.08159855008125305,0.08555278182029724,1.0152370929718018,0.994266927242279,0.18441712856292725,0.19863097369670868
59,0.3862176537513733,0.39654219150543213,0.08683504909276962,0.08843028545379639,1.1900000572495628e-05,1.1900000572495628e-05,2.103090286254883,2.0919442176818848,0.18436495959758759,0.19334463775157928,0.17010922729969025,0.17895035445690155,0.3862176537513733,0.39654219150543213,0.08683770149946213,0.08843298256397247,1.021667718887329,0.9807704091072083,0.19056224822998047,0.20088590681552887
60,0.3784274756908417,0.39580321311950684,0.08313293009996414,0.08828533440828323,3.5799999750452116e-05,1.1900000572495628e-05,2.0473361015319824,2.161860466003418,0.17280788719654083,0.19269132614135742,0.15544776618480682,0.1784324198961258,0.3784274756908417,0.39580321311950684,0.08313547074794769,0.08828803151845932,1.011063575744629,0.9855568408966064,0.1849672496318817,0.20234254002571106
61,0.38542234897613525,0.39838138222694397,0.08591312915086746,0.09100674092769623,0.0,0.0,2.187502384185791,2.216958999633789,0.18233047425746918,0.19974595308303833,0.16789740324020386,0.1888888031244278,0.38542234897613525,0.39838138222694397,0.08591575175523758,0.09100951999425888,1.0220844745635986,1.0108933448791504,0.18952502310276031,0.20248407125473022
62,0.3762623071670532,0.388384073972702,0.08161473274230957,0.08502683788537979,1.1900000572495628e-05,1.1900000572495628e-05,1.8536686897277832,2.0737648010253906,0.16910116374492645,0.18163010478019714,0.15134653449058533,0.1642904430627823,0.3762623071670532,0.388384073972702,0.08161722123622894,0.08502943068742752,1.0167829990386963,0.9671326875686646,0.18514907360076904,0.1972699910402298
63,0.3850146234035492,0.40226227045059204,0.08521997183561325,0.09272727370262146,1.1900000572495628e-05,0.0,2.0775437355041504,2.0859599113464355,0.180850088596344,0.20498430728912354,0.16541551053524017,0.19416792690753937,0.3850146234035492,0.40226227045059204,0.08522257208824158,0.09273010492324829,1.0187314748764038,0.9913142919540405,0.1882907599210739,0.20553801953792572
64,0.3815627098083496,0.3913421332836151,0.08241084218025208,0.08669497072696686,1.1900000572495628e-05,3.5799999750452116e-05,2.3635387420654297,1.9956588745117188,0.17371432483196259,0.18628109991550446,0.15673458576202393,0.16977092623710632,0.3815627098083496,0.3913421332836151,0.08241336047649384,0.08669761568307877,1.0071616172790527,0.9623824954032898,0.18836791813373566,0.198145791888237
65,0.386157751083374,0.39565736055374146,0.08717723935842514,0.08924763649702072,0.0,2.3800001144991256e-05,1.9347190856933594,1.9845247268676758,0.18488596379756927,0.1939544975757599,0.17064380645751953,0.1796269565820694,0.386157751083374,0.39565736055374146,0.08717989921569824,0.0892503634095192,1.0222421884536743,0.9782231450080872,0.1907311975955963,0.20023365318775177
66,0.3829728364944458,0.4002571403980255,0.08534356951713562,0.08992621302604675,0.0,2.3800001144991256e-05,2.078866958618164,2.0879149436950684,0.17954938113689423,0.1984853595495224,0.164275661110878,0.18560022115707397,0.3829728364944458,0.4002571403980255,0.08534617722034454,0.08992895483970642,1.0158308744430542,0.9782773852348328,0.1872604489326477,0.20454469323158264
67,0.39091819524765015,0.40265247225761414,0.08840172737836838,0.09267766773700714,2.3800001144991256e-05,2.3800001144991256e-05,2.3496627807617188,2.2333741188049316,0.18982946872711182,0.20579130947589874,0.17609918117523193,0.19657008349895477,0.39091819524765015,0.40265247225761414,0.08840442448854446,0.09268049895763397,1.0050705671310425,1.0123118162155151,0.19257017970085144,0.20430243015289307
68,0.38731637597084045,0.4012657105922699,0.0866766944527626,0.09250791370868683,1.1900000572495628e-05,7.14999987394549e-05,2.127087116241455,2.0738720893859863,0.18491441011428833,0.2046532779932022,0.17071852087974548,0.19537799060344696,0.38731637597084045,0.4012657105922699,0.08667933940887451,0.09251073747873306,1.0227159261703491,1.019445538520813,0.19023317098617554,0.2041809856891632
69,0.3858785331249237,0.4029082953929901,0.08562120795249939,0.0925212875008583,0.0,1.1900000572495628e-05,2.2933125495910645,2.0314931869506836,0.18232442438602448,0.204779252409935,0.16788849234580994,0.19300366938114166,0.3858785331249237,0.4029082953929901,0.08562382310628891,0.09252411127090454,1.0277036428451538,0.9786247611045837,0.1887735277414322,0.20580370724201202
70,0.3852127194404602,0.39910587668418884,0.08601819723844528,0.0903242975473404,3.5799999750452116e-05,0.0,2.113461494445801,2.037489414215088,0.1824527233839035,0.19771310687065125,0.1675756871700287,0.18322592973709106,0.3852127194404602,0.39910587668418884,0.0860208198428154,0.09032705426216125,1.026070237159729,0.9575592279434204,0.18919390439987183,0.20308750867843628
71,0.38528376817703247,0.39881598949432373,0.08518554270267487,0.09160533547401428,3.5799999750452116e-05,4.769999941345304e-05,2.0376205444335938,2.6763081550598145,0.18059785664081573,0.2012997567653656,0.16444715857505798,0.1912267804145813,0.38528376817703247,0.39881598949432373,0.08518814295530319,0.09160812944173813,1.003259301185608,1.0194989442825317,0.18931810557842255,0.20284876227378845
72,0.3796203136444092,0.3929062485694885,0.08275951445102692,0.08827739953994751,1.1900000572495628e-05,4.769999941345304e-05,2.14993953704834,1.9642114639282227,0.17329509556293488,0.1909867823123932,0.1566360890865326,0.17681080102920532,0.3796203136444092,0.3929062485694885,0.08276204019784927,0.0882800966501236,1.0221754312515259,1.001890778541565,0.18654482066631317,0.19983240962028503
73,0.38986387848854065,0.4071117043495178,0.08745404332876205,0.0941619873046875,0.0,1.1900000572495628e-05,2.0391106605529785,2.194333076477051,0.18725568056106567,0.21114541590213776,0.17212586104869843,0.20203246176242828,0.38986387848854065,0.4071117043495178,0.08745671063661575,0.09416486322879791,0.9942337870597839,0.9921714067459106,0.1907133311033249,0.20796146988868713
74,0.38928690552711487,0.40116769075393677,0.08684765547513962,0.09181403368711472,2.3800001144991256e-05,2.3800001144991256e-05,2.1039247512817383,2.045142650604248,0.18623700737953186,0.20280352234840393,0.17180389165878296,0.19154618680477142,0.38928690552711487,0.40116769075393677,0.08685030788183212,0.09181683510541916,1.0087043046951294,0.9972313642501831,0.19171787798404694,0.20359809696674347
